row_number,datetime,lat,lng,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,driver_suspected_under_influence,area_risk,officer_heart_rate
1674555,2010-03-27_01:01:00,-26.245897499999998,28.03088099999998,36.691266379994104,19.0,tall,female,498350de5b,vehicular,seatbelt violation,False,True,False,citation,True,False,False,True,True,True,True,probable cause,seatbelt violation,False,high,73
1787318,2012-04-01_22:01:00,-26.278454299999986,28.0157698,35.2817887551587,33.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,63
2326779,2012-06-21_21:54:00,-26.247436899999997,28.027790700000025,27.434844369213334,20.0,tall,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,70
1786804,2011-04-01_18:51:00,-26.268446899999986,28.041031100000026,37.513603171027405,35.0,short,female,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,77
1856866,2011-04-20_00:39:00,-26.246993899999985,28.04088919999998,33.24892979833719,23.0,medium,male,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,high,69
2662045,2010-07-09_22:05:00,-26.261595999999997,28.03605899999998,16.502544781811476,23.0,tall,female,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,71
1365109,2011-02-16_00:03:00,-26.245424999999997,28.027974200000017,28.70488621292297,22.0,medium,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,high,69
2715914,2014-08-15_05:56:00,-26.240805099999996,27.988476300000002,20.919115599096862,31.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
1744149,2010-03-07_01:13:00,-26.25288189999999,28.004380000000026,19.654277987507015,28.0,short,male,01aa59bb70,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,False,True,True,False,other,moving traffic violation,False,high,63
2077963,2010-05-19_21:46:00,-26.2454277,28.026346000000004,24.439873150456876,28.0,short,male,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,high,68
1849289,2011-04-19_22:44:00,-26.245424999999997,28.027974200000017,27.16234345389572,30.0,short,male,498350de5b,vehicular,seatbelt violation,False,True,False,citation,False,False,False,True,True,True,True,consent,seatbelt violation,False,high,74
1694587,2013-03-29_12:23:00,-26.260084999999997,28.036628000000007,25.56202090667847,16.0,short,male,498350de5b,vehicular,seatbelt violation,True,True,False,arrest,True,True,False,True,True,True,True,probable cause,seatbelt violation,False,high,103
1764873,2012-03-09_21:24:00,-26.2604744,28.03607470000003,17.584152117248156,18.0,short,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,True,high,73
1880825,2011-04-22_05:52:00,-26.2204002,28.00979790000001,25.75169293155111,18.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,73
321766,2011-01-12_22:19:00,-26.25288189999999,28.004380000000026,12.487940338605055,25.0,short,male,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,75
1319984,2011-02-11_01:13:00,-26.250239899999997,28.026196200000044,21.530247609699277,31.0,medium,male,498350de5b,vehicular,investigative stop,False,False,True,warning,False,False,False,True,True,True,True,probable cause,investigative stop,False,high,79
621016,2015-12-02_12:50:00,-26.2908386,27.945581700000005,25.298444328415744,51.0,tall,male,498350de5b,vehicular,moving traffic violation,True,False,True,arrest,False,False,False,True,True,True,True,consent,moving traffic violation,False,high,80
686560,2012-01-24_00:28:00,-26.247436899999997,28.027790700000025,15.888126043913944,46.0,short,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,75
2202539,2011-05-06_20:50:00,-26.260557899999995,28.039221899999987,23.519403576243793,23.0,tall,female,498350de5b,vehicular,vehicle equipment violation,True,False,True,arrest,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,high,64
3078726,2010-09-08_21:44:00,-26.263843699999995,28.043072400000028,34.89477984051856,47.0,medium,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,76
2501403,2010-07-15_00:20:00,-26.25999879999999,28.044358900000006,26.161219632874953,24.0,short,male,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,66
386665,2010-01-13_23:54:00,-26.2617921,28.010866700000008,28.43314125228611,24.0,short,male,498350de5b,vehicular,moving traffic violation,False,True,False,citation,False,False,False,True,True,True,False,consent,moving traffic violation,False,high,73
1462310,2012-02-28_19:49:00,-26.263843699999995,28.043072400000028,22.027509374663907,20.0,short,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,82
450656,2011-11-07_23:50:00,-26.2444955,28.039318900000026,14.735191114779425,33.0,medium,male,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,72
460716,2014-01-17_21:43:00,-26.2481224,28.02802810000003,25.729715993133993,21.0,medium,male,498350de5b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,probable cause,moving traffic violation,False,high,70
67756,2010-10-19_23:28:00,-26.238215499999995,28.044727500000008,21.91492353894728,28.0,short,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,66
2047851,2010-05-15_01:17:00,-26.260084999999997,28.036628000000007,22.614549811388823,19.0,short,male,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,True,probable cause,vehicle equipment violation,False,high,74
1982413,2011-04-07_19:00:00,-26.2429841,28.023306200000007,18.269588087381713,26.0,short,male,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,high,77
2041822,2011-05-14_05:56:00,-26.245858399999996,28.02415999999998,24.494026443857294,50.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,63
549016,2011-12-14_19:41:00,-26.263843699999995,28.043072400000028,30.065074538851476,23.0,tall,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,67
1665168,2016-03-25_13:16:00,-26.246884799999997,28.01723530000001,20.19283206199163,33.0,medium,male,498350de5b,vehicular,moving traffic violation,True,True,False,arrest,False,False,False,True,True,True,True,consent,moving traffic violation,True,high,71
1805802,2013-04-13_07:18:00,-26.2204002,28.00979790000001,23.026075160979108,22.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
718934,2012-01-26_21:51:00,-26.247436899999997,28.027790700000025,31.325567271277862,32.0,short,male,498350de5b,vehicular,vehicle equipment violation,True,True,False,arrest,False,False,False,True,True,True,False,other,vehicle equipment violation,False,high,71
1676217,2012-03-27_22:48:00,-26.2429841,28.023306200000007,19.743268930993352,27.0,tall,male,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,68
703141,2012-12-05_20:20:00,-26.26086,28.036503100000004,14.520126076534874,29.0,short,male,498350de5b,vehicular,seatbelt violation,False,True,True,citation,False,False,False,True,True,True,True,consent,seatbelt violation,False,high,70
577532,2013-12-18_13:06:00,-26.2597625,28.045545000000004,38.28169792592515,20.0,medium,male,498350de5b,vehicular,investigative stop,True,False,True,arrest,False,False,False,True,True,True,True,other,investigative stop,False,high,78
1629285,2012-03-02_00:40:00,-26.245897499999998,28.03088099999998,18.923966709626193,19.0,short,male,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,66
1650615,2010-03-24_00:52:00,-26.245897499999998,28.03088099999998,36.00901078500976,42.0,medium,male,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,high,75
1721846,2010-03-04_23:40:00,-26.243170299999996,28.034077400000044,31.282321000363496,41.0,tall,male,498350de5b,vehicular,vehicle equipment violation,True,True,False,arrest,False,False,False,True,True,True,False,other,vehicle equipment violation,False,high,66
2249136,2011-06-01_20:33:00,-26.245897499999998,28.03088099999998,27.429074640677854,24.0,medium,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,72
3073099,2011-09-07_20:17:00,-26.2606622,28.037244400000006,30.652112603129268,24.0,medium,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,True,True,False,True,True,True,True,probable cause,vehicle equipment violation,False,high,96
2784387,2012-08-24_21:26:00,-26.238215499999995,28.044727500000008,34.76979038388553,49.0,medium,female,498350de5b,vehicular,vehicle equipment violation,True,False,True,arrest,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,68
2013484,2011-05-11_21:01:00,-26.245858399999996,28.02415999999998,28.553524644247258,22.0,medium,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,True,True,False,True,True,True,True,consent,vehicle equipment violation,False,high,92
2906172,2011-09-12_23:28:00,-26.245238999999998,28.023923700000026,12.753109953654816,33.0,medium,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,70
1837291,2013-04-17_09:47:00,-26.261595999999997,28.03605899999998,23.776329717384534,52.0,tall,male,498350de5b,vehicular,vehicle equipment violation,True,False,True,arrest,False,False,False,False,True,True,False,other,vehicle equipment violation,False,high,72
314586,2012-11-21_20:52:00,-26.264532699999997,28.040851200000006,24.7822740564836,29.0,medium,male,498350de5b,vehicular,vehicle equipment violation,False,True,True,citation,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,high,70
1603698,2010-03-19_01:15:00,-26.264532699999997,28.040851200000006,23.825331221085577,17.0,short,male,498350de5b,vehicular,vehicle equipment violation,True,True,False,arrest,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,80
2026543,2010-05-12_04:11:00,-26.24507530000001,28.026594900000006,18.499518611376725,21.0,tall,female,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,True,True,False,False,True,False,True,consent,vehicle equipment violation,False,high,104
10979,2013-10-11_05:45:00,-26.2204002,28.00979790000001,12.65518921716105,34.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,69
94668,2010-10-22_20:55:00,-26.260084999999997,28.036628000000007,36.675514644073345,30.0,medium,male,498350de5b,vehicular,vehicle equipment violation,True,True,False,arrest,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,high,78
3027092,2012-09-28_20:57:00,-26.261595999999997,28.03605899999998,18.777986857263638,30.0,tall,male,498350de5b,vehicular,vehicle equipment violation,False,True,True,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,71
2174910,2012-05-31_00:48:00,-26.245897499999998,28.03088099999998,22.343305670751157,47.0,short,male,498350de5b,vehicular,vehicle equipment violation,True,False,True,arrest,False,False,False,True,True,True,False,other,vehicle equipment violation,False,high,65
2839880,2012-08-03_00:56:00,-26.245897499999998,28.03088099999998,24.412004719537986,30.0,short,male,498350de5b,vehicular,vehicle equipment violation,True,False,True,arrest,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,high,77
341486,2010-11-23_21:44:00,-26.259157899999998,28.036281200000005,46.48814767205996,32.0,short,male,498350de5b,vehicular,vehicle equipment violation,False,True,False,citation,False,False,False,True,True,True,False,consent,vehicle equipment violation,False,high,76
